#{"t_start": 1648261826.6046648, "env_id": "HummingbirdHoverTaskEnvPPO-v2"}
r,l,t
450.143493,589,8003.441179
-100,1,8003.560639
285.631697,462,8012.934992
280.52291,460,8022.282578
150.369145,289,8028.236806
155.402598,303,8034.447311
186.349009,363,8043.151314
-100,1,8043.261909
350.440992,491,8053.209975
287.749378,470,8062.772087
496.721643,696,8076.849549
-100,1,8076.990231
64.455892,166,8081.619811
465.797634,640,8094.569032
172.398415,346,8101.601994
474.877799,636,8114.469491
305.930766,415,8124.064177
236.914244,373,8131.678703
-100,1,8131.82787
439.95925,488,8141.726511
164.855319,322,8148.276062
242.71905,372,8155.880872
464.173116,621,8169.667689
464.138095,628,8182.335968
271.495814,436,8191.170621
264.497281,424,8199.793998
286.786029,481,8210.822072
314.116388,426,8219.485322
0,1,8219.602167
387.825429,563,8230.990973
-100,1,8231.10086
159.960283,315,8237.56612
153.426567,308,8243.83756
-100,1,8243.948308
187.255134,361,8252.562109
191.47416,366,8259.997555
-100,1,8260.105625
152.634673,306,8266.349209
246.892846,381,8274.103723
451.227666,497,8284.188507
250.452482,404,8292.385208
376.412379,553,8304.771603
274.622889,448,8313.874769
180.709102,358,8321.148796
314.25507,524,8331.737385
386.63807,561,8344.354738
481.160784,658,8357.667382
178.242696,344,8364.652357
-100,1,8364.763787
370.415632,444,8373.807937
-100,1,8373.91832
164.858916,330,8381.851111
-100,1,8381.970036
455.549178,613,8394.369621
170.23977,329,8401.101386
-100,1,8401.213387
353.58531,511,8411.568103
357.250699,507,8421.842986
283.37882,385,8430.988153
186.409936,288,8436.892761
364.948481,525,8447.505005
361.576106,524,8458.133241
297.083832,493,8469.499007
187.99131,365,8476.931489
-100,1,8477.054931
448.675275,504,8487.259487
490.147004,674,8500.846787
349.124411,400,8510.249784
460.110189,596,8522.305795
281.752987,384,8530.079744
480.692284,661,8543.457301
448.874593,599,8556.864244
-100,1,8556.981919
163.1019,319,8563.490154
165.49299,303,8569.722945
174.418209,350,8576.824823
265.433546,426,8585.489724
470.421108,633,8599.508397
256.408416,411,8607.872907
174.674352,343,8614.876444
385.132474,561,8626.242368
285.488863,469,8635.777167
-100,1,8635.906639
101.984199,217,8641.61919
-100,1,8641.742418
461.830358,620,8654.276123
400.184323,590,8666.202379
-100,1,8666.333332
488.11699,667,8679.788754
-100,1,8679.906528
369.61889,525,8691.776841
259.378523,393,8699.809099
-100,1,8699.931069
184.231388,358,8707.254025
372.996431,536,8718.109618
457.389436,599,8731.456848
373.349452,526,8742.132874
-100,1,8742.261902
159.518139,313,8748.664933
363.128123,519,8759.183587
390.399597,581,8772.140073
-100,1,8772.260782
265.93261,428,8780.982197
252.688643,404,8789.198175
383.063041,563,8800.582919
-100,1,8800.702618
662.502962,825,8818.573888
0,1,8818.684505
188.945391,369,8826.227624
253.476712,410,8834.562475
689.383487,896,8853.891298
276.721473,456,8863.149846
517.933886,727,8877.837922
362.93675,524,8888.472564
381.609118,473,8899.347996
0,1,8899.468516
415.028427,594,8911.485499
365.218841,515,8921.930449
-100,1,8922.062144
451.825027,607,8934.335338
270.602408,445,8944.542743
-100,1,8944.661388
192.720641,364,8952.076075
-100,1,8952.203288
295.951661,490,8962.130694
275.500098,450,8971.234457
473.690205,631,8985.313457
275.574642,439,8994.229331
-100,1,8994.358753
353.434098,506,9004.593933
436.727276,667,9018.051041
247.805641,390,9027.217738
452.161502,600,9039.36192
400.136612,580,9051.119611
-100,1,9051.232935
189.795373,379,9058.993011
-100,1,9059.124257
302.697196,500,9070.489743
187.713979,355,9077.723689
256.554512,406,9085.958386
218.416858,422,9094.550677
-100,1,9094.661254
245.294802,387,9102.557314
278.390147,434,9112.581679
373.939205,522,9123.169487
374.46966,551,9134.326161
389.340724,575,9145.969375
-100,1,9146.100046
189.644345,376,9154.95663
474.498152,652,9168.131481
301.64324,499,9178.247446
274.674135,433,9187.042672
181.976354,348,9194.105088
-100,1,9194.224914
220.820901,428,9204.099971
272.945172,456,9213.394493
188.573416,362,9220.750988
-100,1,9220.880269
159.605868,312,9227.244068
581.647294,659,9241.781034
0,1,9241.912532
223.80482,432,9250.674902
442.838692,597,9262.752063
299.76739,502,9272.897414
397.120209,591,9286.094674
-100,1,9286.212391
103.460442,205,9290.466398
-100,1,9290.596992
225.234114,346,9297.650249
250.86218,396,9305.70542
484.942522,644,9318.702094
-100,1,9318.841799
282.441194,464,9329.419921
370.878604,539,9340.33607
-100,1,9340.495748
79.374456,181,9344.245508
-100,1,9344.367225
372.126865,542,9355.293305
429.804589,656,9369.7706
166.031277,311,9376.093626
319.105783,439,9385.019888
0,1,9385.138255
170.123249,333,9391.933168
467.595113,624,9404.516938
186.600199,365,9413.162193
-100,1,9413.280724
202.611885,412,9421.688046
379.432067,547,9432.745277
176.35154,344,9439.758081
466.925519,539,9450.683804
170.543429,343,9458.936563
-100,1,9459.068499
562.601148,729,9473.78703
376.077791,560,9485.120591
-100,1,9485.239306
406.780428,515,9496.902989
469.693356,619,9509.377609
275.863766,444,9518.418776
184.1753,367,9525.866173
412.063872,609,9538.179213
-100,1,9538.302454
476.25359,658,9552.856652
196.879248,379,9560.563336
492.184813,674,9574.202722
503.324162,695,9589.469305
-100,1,9589.585701
75.214173,179,9593.311018
360.74799,523,9603.886926
262.620764,422,9612.450312
-100,1,9612.572009
172.634196,336,9619.405905
-100,1,9619.535665
239.180894,490,9630.738601
420.220053,633,9643.509588
500.178582,699,9657.626147
689.844987,1000,9678.986364
649.177784,808,9695.253218
182.993625,356,9702.498152
10.540345,112,9704.890281
369.398477,533,9716.885626
0,1,9717.006388
451.457585,509,9727.313638
287.474753,467,9736.787077
469.619053,639,9749.734147
212.154701,413,9759.329034
283.015542,458,9768.614761
414.853288,517,9779.088653
359.5076,419,9787.626863
277.269109,452,9798.129067
-100,1,9798.258642
286.158083,457,9807.517292
-100,1,9807.648249
609.093842,716,9822.094947
0,1,9822.223325
278.101129,454,9831.438131
-100,1,9831.549623
335.57815,467,9842.243081
0,1,9842.372652
386.174807,571,9853.950562
247.99876,388,9861.823799
358.258238,517,9872.258934
417.869615,635,9886.379035
506.962705,679,9900.09465
393.551008,568,9911.581796
185.782856,355,9918.794546
-100,1,9918.935653
367.337136,528,9930.832935
-100,1,9930.962804
440.377748,579,9942.677577
359.589397,521,9953.232774
507.781113,703,9968.699256
576.717457,845,9985.740605
-100,1,9985.850151
524.367135,647,9998.909374
224.417069,415,10007.373346
197.6424,377,10016.245542
388.445943,571,10027.761667
355.826254,412,10036.116844
0,1,10036.246354
237.811937,466,10045.704838
245.192863,295,10051.746791
218.256479,408,10061.219117
-100,1,10061.329157
394.164201,597,10073.407042
-100,1,10073.526371
535.49766,656,10086.753767
0,1,10086.876436
240.467339,473,10097.691642
372.902204,541,10108.617132
184.034741,366,10116.080233
-100,1,10116.189199
478.234555,642,10129.178509
500.392214,685,10144.236288
246.516179,469,10153.770238
236.566264,473,10163.364331
-100,1,10163.484209
537.255721,765,10178.933393
406.750415,517,10190.628306
0,1,10190.750105
424.319982,638,10203.657665
450.086877,609,10215.973862
475.616439,627,10229.790298
348.013786,578,10241.466561
-100,1,10241.598526
263.260534,429,10250.321745
512.147022,613,10262.718941
441.782138,579,10275.614954
0,1,10275.72418
395.17339,580,10287.45165
339.353293,478,10297.185708
-100,1,10297.305717
262.626326,427,10305.989825
281.624481,456,10316.557508
476.850344,654,10329.793888
248.837916,486,10339.659945
-100,1,10339.779762
172.437592,356,10347.021485
331.620414,453,10357.457045
201.275662,387,10365.302079
537.315775,765,10380.712083
355.790005,411,10389.073681
454.906188,508,10400.571061
0,1,10400.700726
490.144329,653,10413.876042
262.575622,424,10422.493704
332.798871,562,10433.838626
187.179256,368,10442.585641
-100,1,10442.736152
256.898969,319,10449.289635
387.52814,566,10460.714604
328.268935,448,10469.801775
181.437623,336,10476.672264
222.745615,438,10486.799169
631.29285,762,10502.206598
430.749307,648,10515.293663
494.744206,691,10530.479943
-100,1,10530.592699
482.215674,665,10544.018315
432.251479,635,10556.836555
450.290214,599,10570.14348
486.995387,670,10583.690682
168.432699,331,10590.424227
512.839109,726,10605.081624
223.361462,429,10615.038545
-100,1,10615.15555
443.738515,677,10628.844729
389.664095,576,10640.471442
283.26634,467,10649.917586
-100,1,10650.048185
155.07134,287,10657.168936
511.370465,708,10671.469736
416.115699,535,10682.345782
0,1,10682.476675
191.458086,376,10690.097847
484.408022,668,10704.795995
-100,1,10704.928083
514.723668,709,10719.295379
527.449541,761,10734.691842
-100,1,10734.823555
519.656993,741,10750.971849
488.770839,689,10764.928568
0,1,10765.037644
278.318921,461,10774.38526
271.002009,449,10784.707526
-100,1,10784.817562
646.096817,788,10800.726023
0,1,10800.846797
206.760546,406,10809.102271
-100,1,10809.233125
403.843283,604,10821.437654
196.991746,397,10830.781336
193.318606,389,10838.676634
-100,1,10838.798622
272.216876,438,10847.692803
514.691702,728,10862.389808
319.171793,529,10874.355538
169.660251,331,10881.102799
375.850787,548,10892.224361
421.272108,649,10905.355596
213.481435,315,10912.995824
366.310458,516,10923.433413
567.144608,849,10940.562065
-100,1,10940.692072
226.254626,419,10949.216202
404.176783,607,10962.744042
502.670553,705,10976.980817
-100,1,10977.100357
281.454488,464,10986.546027
292.623895,475,10997.445292
504.784869,705,11011.692031
515.048774,727,11026.367488
-100,1,11026.478341
310.052131,425,11035.093663
489.621825,675,11049.980015
-100,1,11050.089525
421.009776,635,11062.909353
-100,1,11063.028536
621.974299,738,11077.917662
0,1,11078.066139
476.074234,655,11092.505658
378.356468,548,11103.610247
412.596139,589,11115.54649
346.854623,500,11127.052393
629.706591,763,11142.431415
456.266852,615,11154.88595
0,1,11155.007779
315.428142,438,11163.902242
301.727266,488,11175.047062
521.759975,736,11189.907653
477.227133,661,11203.232491
534.412793,879,11222.211898
-100,1,11222.344285
505.40343,704,11236.54946
-100,1,11236.669385
499.490235,682,11250.44819
-100,1,11250.556171
438.518737,669,11265.358714
382.688085,561,11276.720532
601.719981,916,11296.440743
285.363282,466,11305.857387
147.396139,291,11311.779279
-100,1,11311.90148
547.141596,691,11325.84985
345.407732,597,11339.11712
-100,1,11339.225586
550.630839,604,11351.452336
0,1,11351.570993
164.00996,330,11358.315728
541.805253,591,11370.273913
0,1,11370.425615
482.05864,675,11385.320043
543.999842,679,11399.006806
213.37904,419,11407.490746
624.868272,734,11423.530132
521.864185,749,11438.64986
398.96533,587,11450.556591
420.433874,623,11463.150746
466.791111,748,11479.450578
398.876528,602,11491.628676
437.973223,570,11503.141594
0,1,11503.263732
625.910519,753,11519.660419
269.593994,442,11528.634567
416.775435,615,11541.052975
336.738905,466,11551.696858
308.58983,520,11562.223269
445.674622,603,11574.430068
197.709132,388,11582.304815
-100,1,11582.433949
276.320914,457,11591.709642
199.601986,385,11600.843605
-100,1,11600.975013
509.964448,697,11615.052706
-100,1,11615.181763
367.273942,537,11626.037524
-100,1,11626.168985
464.678853,626,11640.024672
675.792587,860,11657.34373
306.722635,507,11667.59954
476.892142,656,11682.006915
508.011842,704,11696.215713
414.182615,592,11708.163074
492.537919,583,11719.949839
516.789049,705,11735.406844
-100,1,11735.52629
436.672867,568,11747.022371
0,1,11747.140988
468.138779,647,11760.217891
336.456974,569,11772.945922
393.574033,576,11784.622411
194.670911,384,11792.45501
506.852645,710,11807.983959
-100,1,11808.112547
288.994444,439,11817.021354
391.03527,569,11828.534993
0,1,11828.655398
561.812231,716,11843.114939
290.530999,481,11854.138606
500.463741,686,11867.977135
-100,1,11868.08726
272.87453,449,11877.200765
-100,1,11877.310556
318.712199,535,11888.126228
490.816899,660,11902.764509
476.415702,655,11915.969731
-100,1,11916.080411
494.36941,673,11929.6596
401.382815,592,11942.834131
474.426089,742,11957.822446
-100,1,11957.941379
298.26362,400,11966.117651
404.950224,723,11981.895926
236.252081,377,11989.600881
421.549758,644,12002.597615
354.99439,499,12012.712324
0,1,12012.818065
480.719527,658,12027.320803
-100,1,12027.440821
392.195847,575,12039.045583
367.449645,540,12049.971223
485.684381,670,12064.751491
-100,1,12064.909698
566.888868,735,12079.748285
486.325588,672,12093.345484
211.574906,403,12101.559069
297.850913,504,12112.97507
414.993729,618,12125.483273
-100,1,12125.602582
267.479682,518,12136.088774
413.127178,618,12148.566224
314.058723,479,12159.501699
559.72519,826,12176.1598
0,1,12176.27879
230.622531,346,12183.346438
421.26874,622,12197.17094
427.895887,641,12210.137235
500.661272,703,12224.327026
209.234022,401,12232.470575
229.987305,428,12242.404432
153.851987,295,12248.448828
171.091175,343,12255.453802
296.874342,505,12265.717578
202.729555,361,12273.104286
277.886841,444,12283.396098
224.007405,428,12292.074354
417.356434,622,12304.658097
-100,1,12304.782483
376.365535,559,12316.096023
322.127737,520,12327.851358
-100,1,12327.980925
300.581239,503,12338.188867
-100,1,12338.307451
303.104622,405,12346.601508
237.273356,429,12355.297549
309.286423,413,12364.920947
193.142958,377,12372.596818
414.460662,602,12384.782839
466.434865,696,12398.840057
502.793023,697,12414.177088
-100,1,12414.297051
324.080208,528,12424.982363
-100,1,12425.092479
414.036631,586,12436.940675
357.791663,423,12445.492547
230.188436,453,12455.920404
-100,1,12456.040648
199.732331,397,12464.1335
500.439682,585,12476.020628
232.811716,448,12485.134449
200.854143,383,12494.159547
-100,1,12494.269562
615.917522,838,12511.198297
0,1,12511.318131
666.046397,948,12530.398914
219.058468,427,12540.384912
311.972723,533,12551.238439
328.446104,541,12562.225605
453.108182,616,12574.691515
379.066288,560,12587.237319
-100,1,12587.369691
546.29727,765,12602.807471
465.749775,624,12615.446031
293.909161,479,12626.429129
586.047982,675,12640.076603
595.782374,899,12658.224752
591.044684,900,12677.566564
430.856027,567,12689.084453
303.24389,508,12699.367888
234.799815,432,12709.364207
308.409931,514,12719.78969
652.772211,800,12735.937178
0,1,12736.046546
312.30938,521,12746.593957
537.986276,888,12765.68419
245.012098,465,12775.122269
425.877559,632,12787.91783
-100,1,12788.04669
418.356479,599,12801.375173
388.263963,682,12815.169436
275.161269,553,12826.347372
361.305858,511,12837.941747
0,1,12838.063355
469.110146,751,12853.20081
0,1,12853.311425
414.680289,619,12865.836923
226.212016,412,12874.190993
315.614268,532,12886.190057
507.698375,712,12900.545922
408.147474,616,12912.9921
201.366952,405,12922.477623
218.317417,383,12930.272326
314.934413,630,12942.978253
256.820463,511,12953.344216
438.176579,783,12970.342566
555.691502,807,12986.633213
668.959381,854,13003.872495
546.604408,788,13020.999445
364.915497,583,13032.799155
402.311149,598,13044.890864
-100,1,13045.001961
490.571491,682,13060.06103
397.329879,661,13073.40597
513.464314,731,13088.136369
649.643395,998,13109.516858
467.156968,534,13120.312884
0,1,13120.443362
448.304618,668,13135.16054
-100,1,13135.279866
444.56038,680,13149.008613
-100,1,13149.137548
715.560151,956,13168.388003
376.297386,545,13180.65541
615.415595,916,13199.114773
742.390227,999,13220.45714
272.253482,534,13231.305022
581.591986,764,13246.741086
607.317896,815,13264.40036
696.345522,905,13282.621426
0,1,13282.769649
319.84398,417,13291.254912
545.420511,794,13308.493223
288.798999,562,13319.83814
643.075986,1000,13340.0195
675.823427,853,13358.521632
190.35198,380,13366.265804
341.851751,549,13377.401554
342.369274,588,13390.526352
491.801202,694,13404.553699
0,1,13404.674026
250.727262,465,13414.098913
605.886897,817,13430.620179
265.999662,499,13441.993622
201.610731,407,13450.24929
516.877454,636,13463.097947
464.512545,697,13478.482468
